id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_cond,foundation,bsmt_exposure,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,paved_drive,wood_deck_sf,pool_area,fence,misc_val,mo_sold,sale_type,saleprice,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,2fmCon,Duplex,Twnhs,TwnhsE,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,CBlock.1,PConc,Slab,Stone.1,Wood,Tar&Grv,WdShake,WdShngl,NoSewr,Feedr.1,Norm.1,PosA.1,PosN.1,RRAe.1,RRAn.1,RRNe.1,RRNn.1,overall_qual_cond,basement_cond,2nd_story,total_bath,total_porch_sf,neighborhood_price_rank,updated,garage_age,garage_qual_cond,house_age,land_house_ratio,has_pool,has_fireplace,meltdown,lot_frontage_outliers,lot_area_outliers,mas_vnr_area_outliers,total_bsmt_sf_outliers,gr_liv_area_outliers,garage_area_outliers
2338,527226010,60,RL,69.05520046484602,14762,Pave,0,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,6,Gable,CompShg,Plywood,Plywood,None,0.0,2,Slab,,0.0,GasA,3,1,SBrkr,2320,2,1,2,7,3,1,1,Attchd,Unf,2.0,672.0,0,120,0,0,0,5,WD,169000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5,,1,2.0,144,12,2,27.0,2.0,58,6.362931034482759,0,1,0,0,0,0,0,0,0
458,528178010,20,RL,117.0,15262,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,2,PConc,3.0,2200.0,GasA,4,1,SBrkr,2200,3,1,4,8,3,1,1,Attchd,Fin,3.0,685.0,1,208,0,0,0,7,WD,382500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,3.25,0,3.5,55,1,1,6.0,2.0,6,6.937272727272728,0,1,0,1,1,1,1,1,1
1454,907250020,20,RL,75.0,9742,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,2,PConc,,1777.0,GasA,4,1,SBrkr,1795,3,1,3,7,3,1,1,Attchd,RFn,2.0,534.0,1,171,0,0,0,9,WD,230000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,1.75,0,2.0,159,9,0,6.0,2.0,6,5.427298050139275,0,1,0,0,0,0,0,0,0
641,535301170,20,RL,74.0,8532,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,2,CBlock,,1297.0,GasA,3,1,SBrkr,1297,3,1,2,5,3,1,1,Attchd,Fin,2.0,498.0,1,0,0,0,0,10,WD,153000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,2.0,0,1.5,0,16,36,55.0,2.0,55,6.578257517347725,0,1,0,0,0,0,0,0,0
644,535303150,20,RL,79.0,10634,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,PConc,,608.0,GasA,2,1,SBrkr,1319,3,1,2,5,1,0,0,Attchd,Unf,1.0,270.0,1,66,0,1,0,11,WD,123000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,2.5,0,2.0,0,16,0,56.0,2.0,56,8.062168309325246,0,0,0,0,0,0,0,0,0
840,907131190,20,RL,65.0,14753,Pave,0,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,,1463.0,GasA,4,1,SBrkr,1463,3,1,2,5,3,0,0,Attchd,Fin,2.0,539.0,1,0,0,1,0,12,WD,207000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,3.0,0,3.0,81,9,0,11.0,2.0,11,10.084073820915926,0,0,0,0,0,0,0,0,0
1307,902207220,75,RM,87.0,18386,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,BrkTil,,1470.0,GasA,4,1,SBrkr,3493,3,1,3,10,3,1,1,Attchd,Unf,3.0,870.0,1,302,0,0,0,5,WD,295000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,1.5,1,3.0,0,24,122,5.0,2.0,128,5.263670197537933,0,1,0,0,0,0,0,0,0
1809,531375140,20,RL,60.0,12450,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,2,PConc,,1094.0,GasA,4,1,SBrkr,1094,3,1,3,6,3,0,0,Detchd,Unf,2.0,576.0,1,0,0,0,0,5,WD,149000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,3.0,0,2.0,0,14,1,3.0,2.0,4,11.380255941499088,0,0,0,0,0,0,0,0,0
56,528240070,60,RL,69.05520046484602,7851,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,,0.0,2,PConc,,860.0,GasA,4,1,SBrkr,1960,4,1,3,8,3,2,1,BuiltIn,Fin,2.0,440.0,1,288,0,0,0,5,WD,216500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,3.0,1,3.5,48,12,0,8.0,2.0,8,4.005612244897959,0,1,0,0,0,0,0,0,0
1905,534453080,20,RL,50.0,5175,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,CBlock,,808.0,GasA,4,1,SBrkr,808,2,1,2,5,3,0,0,Detchd,Unf,1.0,308.0,0,143,0,0,0,7,COD,112000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,3.25,0,1.0,0,23,42,44.0,2.0,49,6.40470297029703,0,0,0,0,0,0,0,0,0
2060,905105170,20,RL,69.05520046484602,8398,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,3,CBlock,,943.0,GasA,2,1,SBrkr,943,2,1,2,5,3,0,0,Detchd,Unf,2.0,528.0,1,132,0,0,0,6,WD,134500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,2.5,0,2.0,0,19,0,35.0,2.0,40,8.905620360551431,0,0,0,0,0,0,0,0,0
1085,528228540,20,RL,53.0,3710,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,2,PConc,3.0,1146.0,GasA,4,1,SBrkr,1246,2,1,3,5,3,1,1,Attchd,Fin,2.0,428.0,1,100,0,0,0,3,New,187687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1.75,0,2.0,24,10,1,1.0,2.0,1,2.9775280898876404,0,1,1,0,0,0,0,0,0
305,911128180,50,C,60.0,7500,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,,698.0,GasA,2,1,FuseA,1128,2,1,2,6,3,0,0,Detchd,RFn,2.0,528.0,1,30,0,0,0,4,COD,68400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.5,1,1.0,164,26,30,30.0,2.0,90,6.648936170212766,0,0,0,0,0,0,0,0,0
671,535403190,20,RL,62.0,8010,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,9,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,,951.0,GasA,3,1,SBrkr,951,2,1,3,6,3,0,0,Detchd,Unf,2.0,480.0,1,0,0,0,450,9,WD,143500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,2.75,0,2.0,42,16,49,24.0,2.0,51,8.422712933753942,0,0,0,0,0,0,0,0,0
833,906402060,80,RL,69.05520046484602,12800,Pave,0,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,2,PConc,3.0,1518.0,GasA,3,1,SBrkr,1644,2,1,3,5,3,1,1,Attchd,Fin,2.0,569.0,1,80,0,0,0,8,WD,275000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3.0,0,3.5,396,14,0,20.0,2.0,20,7.785888077858881,0,1,0,0,0,0,0,0,0
2891,914476500,90,RL,82.0,11070,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,2,CBlock,,1907.0,GasA,3,1,SBrkr,1959,5,2,2,9,3,0,0,2Types,Unf,3.0,766.0,1,0,0,0,0,7,WD,171000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,1.5,0,3.0,0,15,1,17.0,2.0,18,5.65084226646248,0,0,0,0,0,0,0,0,0
486,528280230,60,RL,69.05520046484602,12224,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,2,PConc,,992.0,GasA,4,1,SBrkr,2054,3,1,3,7,3,1,1,BuiltIn,RFn,2.0,390.0,1,24,0,0,0,7,WD,244000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,3.0,1,3.5,48,12,0,9.0,2.0,9,5.951314508276534,0,1,0,0,0,0,0,0,0
334,923230190,20,RL,50.0,6953,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,,864.0,GasA,4,1,SBrkr,874,3,1,2,5,3,0,0,Detchd,Unf,1.0,352.0,1,0,0,0,0,6,ConLD,130000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,2.5,0,1.0,0,15,33,39.0,2.0,39,7.95537757437071,0,0,0,0,0,0,0,0,0
1804,528482010,20,FV,100.0,11824,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,2,PConc,,1685.0,GasA,4,1,SBrkr,1685,2,1,3,5,3,1,1,Attchd,Fin,3.0,658.0,1,112,0,0,0,4,WD,253000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,1.75,0,2.0,63,6,0,1.0,2.0,1,7.017210682492582,0,1,0,0,0,0,0,0,0
2690,903430130,30,RM,153.0,4118,Pave,1,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,,693.0,Grav,1,0,FuseA,693,2,1,1,4,3,0,0,,,0.0,0.0,0,0,0,0,0,3,WD,52500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,1.5,0,1.0,20,24,9,1.0,2.0,65,5.942279942279942,0,0,0,1,1,1,1,1,1
299,909455030,120,RM,35.0,3907,Pave,0,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,CBlock,3.0,982.0,GasA,3,1,SBrkr,1034,1,1,3,4,3,1,1,Attchd,Fin,2.0,598.0,1,141,0,0,0,4,WD,185000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,3.0,0,2.0,36,17,0,21.0,2.0,21,3.77852998065764,0,1,0,0,0,0,0,0,0
466,528220040,60,RL,57.0,8918,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,,745.0,GasA,4,1,SBrkr,1490,3,1,3,7,3,1,1,Attchd,Fin,2.0,392.0,1,36,0,0,0,7,WD,167800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,1.75,1,2.5,20,12,1,4.0,2.0,4,5.985234899328859,0,1,0,0,0,0,0,0,0
440,528120160,20,RL,76.0,9591,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.0,2,PConc,,1713.0,GasA,4,1,SBrkr,1713,3,1,4,7,3,1,1,Attchd,Fin,3.0,856.0,1,0,0,0,0,1,WD,274900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,3.25,0,3.0,196,1,1,5.0,2.0,5,5.598949211908932,0,1,0,0,0,0,0,0,0
378,527354100,80,RL,69.05520046484602,14115,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,5,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,2,CBlock,,1372.0,GasA,2,1,SBrkr,1472,3,1,2,6,3,2,1,Attchd,Unf,2.0,588.0,1,233,0,0,0,6,WD,187500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,3.0,0,3.0,48,11,0,29.0,2.0,29,9.58899456521739,0,1,0,0,0,0,0,0,0
513,528441020,60,RL,75.0,9675,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,,1113.0,GasA,4,1,SBrkr,1971,3,1,3,8,3,1,1,Attchd,RFn,2.0,689.0,1,0,0,0,0,2,WD,253000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3.0,1,2.5,48,6,0,4.0,2.0,4,4.908675799086758,0,1,0,0,0,0,0,0,0
1597,923225310,180,RM,21.0,1974,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,CBlock,,526.0,GasA,3,1,SBrkr,988,2,1,2,5,3,0,0,BuiltIn,RFn,1.0,297.0,1,120,0,0,0,6,WD,105000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,1,2.0,101,27,33,35.0,2.0,35,1.997975708502024,0,0,0,0,0,0,0,0,0
613,534429150,80,RL,85.0,11475,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,2,CBlock,3.0,1208.0,GasA,4,1,SBrkr,1576,4,1,3,7,3,1,1,BuiltIn,Fin,2.0,368.0,1,85,0,0,0,9,WD,174500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.5,0,2.0,0,16,0,48.0,2.0,48,7.281091370558376,0,1,0,0,0,0,0,0,0
2798,907275030,60,RL,69.05520046484602,21533,Pave,0,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,,1065.0,GasA,4,1,SBrkr,2049,4,1,3,9,3,1,1,Attchd,Unf,2.0,467.0,1,120,0,0,0,8,WD,210900,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1.75,1,2.5,48,9,1,9.0,2.0,10,10.509028794533918,0,1,0,0,0,0,0,0,0
239,905452110,50,RL,50.0,9350,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,CBlock,,756.0,GasA,4,1,SBrkr,1531,3,1,2,8,3,1,1,Detchd,Unf,1.0,209.0,1,0,0,1,0,6,WD,127000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.5,0,1.0,0,22,32,63.0,1.5,63,6.107119529719138,0,1,0,0,0,0,0,0,0
1080,528190010,120,RM,59.0,8198,Pave,0,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,5,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,2,PConc,,1358.0,GasA,4,1,SBrkr,1358,2,1,3,6,3,1,1,Attchd,RFn,2.0,484.0,1,192,0,0,0,7,WD,207000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3.0,0,3.0,30,1,0,4.0,2.0,4,6.036818851251841,0,1,0,0,0,0,0,0,0
375,527352150,60,RL,69.05520046484602,13250,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,2,CBlock,,832.0,GasA,2,1,SBrkr,2050,4,1,3,8,3,1,1,Attchd,RFn,2.0,529.0,1,192,0,0,0,5,WD,154000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,1.75,1,2.5,192,11,0,31.0,2.0,31,6.463414634146342,0,1,0,0,0,0,0,0,0
1638,527216080,20,RL,52.0,51974,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,710.0,2,PConc,,2660.0,GasA,4,1,SBrkr,2338,4,1,3,8,3,2,1,Attchd,Fin,3.0,1110.0,1,0,0,0,0,6,New,591587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,3.25,0,3.5,457,0,1,2.0,2.5,1,22.230111206159112,0,1,1,0,0,0,0,0,0
2593,535353180,190,RL,94.0,22136,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,,2171.0,GasA,2,1,SBrkr,2640,5,1,2,10,-1,1,1,Attchd,RFn,3.0,1008.0,0,631,0,0,0,7,WD,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.75,1,4.5,196,24,50,29.0,2.0,81,8.384848484848485,0,1,0,0,0,0,0,0,0
623,535101120,90,RL,65.0,8944,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,Gable,CompShg,Plywood,Plywood,None,0.0,2,CBlock,,1584.0,GasA,2,1,SBrkr,1584,4,2,2,8,0,0,0,Detchd,Unf,3.0,792.0,1,0,0,0,0,4,WD,124000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,1.5,0,2.0,152,16,0,42.0,2.0,42,5.646464646464646,0,0,0,0,0,0,0,0,0
964,916403200,60,RL,69.05520046484602,9839,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,,712.0,GasA,4,1,SBrkr,2237,3,1,3,7,3,1,1,BuiltIn,Fin,2.0,440.0,1,305,0,0,2500,2,WD,204000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.75,1,2.5,24,5,26,29.0,2.0,29,4.39830129637908,0,1,0,0,0,0,0,0,0
